customer_id,age,gender,income,region,signup_date,loyalty_score,preferred_channel,device_type,recency,frequency,monetary,account_age,last_purchase_date,group,purchase
3003,66,male,67033.597464581,,2022-06-25,0.231723882514422,Web,Desktop,202.0,17.0,1944.0377270747344,1151,2026-11-11,A,False
3004,67,male,51219.5308486733,Unknown,2021-03-16,0.05658240365884026,SMS,Mobile,58.0,1.0,626.5199426368838,1617,2021-09-19,A,False
3005,54,MALE,80419.07466782126,North,2020-08-11,0.27758761670996657,App,Mobile,311.0,19.0,2728.516696939157,1834,2024-11-02,D,False
3006,37,FEMALE,26918.645474915822,,2022-03-17,0.13684868884670076,App,Mobile,161.0,26.0,558.8152481288404,1251,2024-12-15,C,False
3007,49,female,20476.464533762635,East,2020-07-03,0.36922477774168183,Email,,305.0,26.0,949.3477228792726,1873,2024-05-10,A,False
3008,40,F,37675.655080488665,North,2020-05-06,0.7025781392526055,SMS,Other,44.0,26.0,2772.239651043543,1931,2024-06-26,C,False
3009,50,male,22307.781039313737,,2022-11-14,0.6920340242131459,Phone,Other,9.0,29.0,,1009,2026-04-12,C,False
3010,60,Other,22345.30211143445,East,2024-09-13,0.318166429363942,Email,Mobile,234.0,19.0,806.4719297459426,340,2026-07-27,C,False
3011,37,Other,62431.01520919752,South,2022-12-17,0.5085523706160879,SMS,,292.0,18.0,3287.662868614369,976,2024-07-22,D,False
3012,44,F,49916.42413174683,North,2020-02-16,0.21677156980179912,App,Other,362.0,4.0,1685.4220092069843,2011,2023-04-23,C,False
3013,20,M,40406.38046591482,,2024-08-07,0.5029767185340183,Email,,287.0,19.0,2267.863922807605,377,2027-02-21,C,False
3014,56,female,42260.74805389136,South,2023-09-29,0.5100818762301141,Web,Desktop,273.0,26.0,2625.11672395185,690,2028-03-09,A,False
3015,43,FEMALE,38055.246713473214,West,2021-08-29,0.30129683891840187,Phone,Mobile,22.0,24.0,1201.1594380768472,1451,2025-06-03,D,False
3016,41,F,83007.38335638087,South,2021-06-30,0.2594677962405897,App,,220.0,27.0,2242.1197592884096,1511,2025-11-20,A,False
3017,45,female,35289.88584713927,,2024-12-04,0.9795744639816819,SMS,Mobile,260.0,5.0,4103.963320689749,258,2026-11-19,D,False
3018,29,F,23557.322038334016,Unknown,2022-08-10,0.5371235110987537,Phone,Mobile,144.0,6.0,1773.9722434433613,1105,2024-11-29,C,False
3019,49,F,65921.01234972656,West,2020-10-09,0.562076631577316,SMS,Mobile,364.0,25.0,3908.126714423165,1775,2025-02-12,B,False
3020,56,Other,45684.887533043584,East,2021-07-17,0.00779409036806189,Email,Mobile,360.0,28.0,315.11313572851765,1494,2022-12-31,B,False
3021,36,male,90775.47377635771,West,2021-06-12,,Email,Tablet,312.0,16.0,1949.7957817078977,1529,2025-07-06,D,False
3022,24,male,39475.887224117294,East,2022-03-11,0.3566219618200228,Email,Desktop,321.0,26.0,1482.7309896390807,1257,2025-01-06,C,False
3023,38,MALE,66919.68359513584,,2021-11-22,0.9659807425187686,,,207.0,20.0,6524.603737062218,1366,2023-12-13,B,False
3024,28,F,71643.9466119861,Unknown,2022-12-29,0.17524173428705758,,,299.0,6.0,1314.0792870794583,964,2027-07-19,A,False
3025,37,F,39573.283355959924,North,2021-10-08,0.30328971132686766,Web,Mobile,26.0,15.0,1281.1922890863589,1411,2023-01-28,A,False
3026,50,MALE,35141.58464181928,Unknown,2023-07-05,0.9901569937849792,,,84.0,12.0,3535.0311791481986,776,2026-11-11,B,False
3027,23,Other,64827.33061861809,South,2022-09-12,0.4811086423358961,Phone,Mobile,242.0,23.0,3200.4107511120346,1072,2024-06-13,C,False
3028,56,M,61497.83835827861,South,2025-02-23,0.3184077754702265,App,Desktop,45.0,10.0,2826.4873746364674,177,2029-11-08,B,False
3029,29,female,21787.797985781468,East,2024-07-14,0.83435892048682,Phone,Other,296.0,6.0,1861.2379095780752,401,2027-03-25,D,True
3030,64,Other,27431.287273905586,South,2021-10-26,0.49630228451644387,Unknown,Desktop,65.0,15.0,1490.1832136984538,1393,2024-09-02,C,False
3031,56,male,728.6000989601089,,2020-03-25,0.957449091641458,,Mobile,128.0,15.0,690.287600710624,1973,2021-10-15,C,False
3032,32,Other,61907.73707957605,,2023-03-15,0.08319504799204525,,Mobile,95.0,26.0,691.6940457677489,888,2023-04-22,D,False
3033,47,unknown,44763.45613728509,North,2021-11-07,0.7905479205176613,,Other,198.0,1.0,3725.807854589431,1381,2026-09-27,A,False
3034,23,male,46756.99158049436,South,2024-12-08,0.279086378462985,Web,Desktop,30.0,26.0,-1356.3979080426172,254,2027-02-22,C,False
3035,23,FEMALE,16171.118045962932,East,2022-03-22,0.8066693309902316,Web,Desktop,296.0,7.0,1334.1412175872283,1246,2025-06-23,B,False
3036,67,female,,Unknown,2021-08-03,0.8477203405828664,Email,Desktop,324.0,6.0,2638.315726837653,1477,2026-01-14,D,False
3037,59,MALE,40440.821748648676,West,2021-11-09,1.0,Web,,272.0,13.0,4179.100511087304,1379,2023-08-08,D,True
3038,26,M,,Unknown,2024-09-26,0.866695698888422,Email,,68.0,16.0,3288.3250472828286,327,2024-11-25,C,False
3039,32,male,52356.721510352625,North,2020-08-13,0.7181275067830907,Web,,106.0,27.0,4441.892007713303,1832,2024-06-18,C,False
3040,28,unknown,61669.36253263628,West,2025-03-30,0.34240414671486025,Email,Mobile,83.0,16.0,2275.855779244592,142,2028-04-15,D,True
3041,38,MALE,95392.25138570394,South,2021-04-11,0.2519025934987769,App,Desktop,220.0,5.0,2798.226850641456,1591,2024-06-12,C,True
3042,33,F,49599.65939938149,South,2024-08-21,0.3407652437808578,Phone,,324.0,14.0,2010.1958385151486,363,2026-07-02,D,False
3043,35,MALE,72308.05326193891,Unknown,2022-12-24,0.49506985861107744,SMS,Tablet,321.0,27.0,3882.963109714497,969,2027-06-16,A,False
3044,45,F,33400.544460404504,North,2023-02-13,0.3026209007395526,Web,Mobile,349.0,21.0,1502.7840592853495,918,2025-02-08,A,False
3045,27,female,,North,2021-02-13,0.9422069339255961,SMS,Desktop,251.0,7.0,1973.4799940030407,1648,2021-04-16,D,True
3046,63,male,42953.96706579751,East,2023-12-15,0.7224434777679247,SMS,,81.0,19.0,3306.7989868403492,613,2026-10-01,A,False
3047,55,female,18045.56564251517,Unknown,2023-07-21,1.0,SMS,,145.0,22.0,2066.4935288925994,760,2027-05-19,A,True
3048,57,MALE,50293.46334338206,West,2022-08-20,0.4005730904994095,Email,Tablet,108.0,8.0,2587.1524204198117,1095,2024-08-29,D,False
3049,26,unknown,34390.9175098267,North,2022-07-04,0.9857276608097634,App,Mobile,24.0,16.0,4295.179228827434,1142,2024-09-30,B,True
3050,54,FEMALE,10914.572264908289,Unknown,2023-04-09,0.7411999707403069,Email,Mobile,292.0,11.0,955.0122317151815,863,2027-10-21,C,False
3051,61,male,84720.50291720354,East,2022-08-01,0.9887495172422937,,Desktop,211.0,6.0,8466.273226264988,1114,2025-06-24,D,False
3052,27,MALE,39248.7657378924,Unknown,2025-05-02,0.7736152512093648,Phone,Other,354.0,26.0,3608.7339817377856,109,2026-10-30,B,False
3053,57,female,17247.613941116044,South,2020-03-23,0.2835745307020622,SMS,,307.0,10.0,605.2412502207234,1975,2022-01-02,A,False
3054,36,unknown,67963.43581014579,,2021-05-17,0.015272399127733927,,Desktop,237.0,10.0,662.8071822664714,1555,2025-02-11,C,False
3055,58,unknown,35427.7127492143,South,2024-08-28,1.0,App,,16.0,3.0,3686.87322498855,356,2028-05-03,C,True
3056,42,unknown,71803.32067381324,,2024-05-04,0.716069043844747,Web,,162.0,13.0,5355.299132859429,472,2024-10-16,B,False
3057,59,Other,35332.113306439016,East,2021-11-26,0.8126066279358483,Phone,,173.0,19.0,2935.5588037414213,1362,2025-09-18,C,False
3058,25,female,39182.046194744056,Unknown,2022-10-09,0.9932441544287522,Phone,Other,246.0,29.0,4652.430243967306,1045,2024-05-30,D,True
3059,38,unknown,56896.63418954093,West,2020-02-24,0.9357610899931692,Email,Tablet,207.0,23.0,5375.846696655149,2003,2020-10-21,D,True
3060,32,MALE,61864.3876140822,North,2020-12-19,0.7514744685841753,SMS,,285.0,25.0,4825.879657886017,1704,2021-09-29,C,False
3061,30,female,65369.67474681197,North,2025-03-03,0.9294581847738685,App,Other,9.0,29.0,6151.866711517095,169,2029-07-08,A,False
3062,34,Other,,East,2023-07-11,0.9141112819284737,Web,,42.0,21.0,4545.365850968333,770,2024-08-09,D,False
3063,37,F,60572.334431091665,South,2020-03-18,0.37922674583998295,,Tablet,347.0,25.0,2440.708691976013,1980,2022-09-28,B,False
3064,24,male,64912.57213846841,West,2024-05-03,0.030961523632847876,App,Desktop,159.0,9.0,462.20365966903904,473,2027-02-13,C,False
3065,54,FEMALE,54011.382771337,North,2022-03-18,0.0386815934960667,App,Tablet,300.0,21.0,893.0601610308765,1250,2024-08-31,D,False
3066,46,unknown,47146.83773471408,West,2023-02-11,0.4466383645234687,Email,Tablet,313.0,19.0,2451.439339381139,920,2024-10-18,B,False
3067,61,F,21094.101035377396,South,2024-09-09,0.8349795299004072,Web,Desktop,44.0,14.0,1814.425536704329,344,2024-10-24,A,False
3068,54,Other,61983.483135599774,South,2024-08-01,0.8476112266155218,App,Other,257.0,19.0,5446.498590700789,383,2024-10-27,D,False
3069,25,FEMALE,50843.473982823016,East,2020-09-29,0.4043895812299244,Web,Other,64.0,21.0,-2233.5116524085242,1785,2023-02-12,A,False
3070,21,M,41727.68295298585,West,2022-01-01,0.30161162534796726,,Desktop,56.0,12.0,1512.3760164576051,1326,2026-04-04,B,False
3071,39,M,75555.3272718332,East,2021-06-29,0.5066014444315459,Web,Desktop,89.0,25.0,4175.506956801444,1512,2025-08-24,D,False
3072,43,female,21443.327341733686,East,2025-01-01,0.8325432068699375,Email,Tablet,275.0,2.0,2040.5735247111334,230,2028-04-30,D,False
3073,30,unknown,82880.72630729772,East,2024-04-10,0.636496119677168,Phone,Desktop,34.0,10.0,5491.306785614022,496,2025-08-31,A,False
3074,58,male,49554.53442731069,East,2023-07-20,0.13980581365953482,App,Desktop,243.0,11.0,787.3071808198167,761,2028-04-03,B,False
3075,48,FEMALE,,East,2020-04-27,0.36223394365855777,App,Desktop,139.0,25.0,2276.0310340313904,1940,2022-03-17,C,False
3076,56,FEMALE,42099.11770939458,,2024-05-25,0.5554259151915379,,Other,97.0,15.0,2628.69685133276,451,2028-05-04,B,False
3077,23,Other,16658.541749533397,West,2023-01-26,0.538262431287172,Web,Tablet,88.0,28.0,1065.0627558260571,936,2023-09-28,C,False
3078,60,female,47207.802030684405,East,2021-06-29,0.8306340200887075,Phone,Desktop,126.0,28.0,4085.8247852201825,1512,2024-03-31,C,False
3079,28,M,56694.89813785585,Unknown,2022-06-04,0.9321717638406569,,Mobile,128.0,14.0,5511.054837058351,1172,2023-07-02,D,False
3080,41,FEMALE,63524.50892805188,West,2022-06-11,0.10046309417525578,App,Mobile,115.0,22.0,777.060075947591,1165,2024-09-16,C,False
3081,40,MALE,46039.336031221974,,2021-08-15,0.2244075903458883,,Other,189.0,8.0,1274.5971355984748,1465,2025-06-21,A,False
3082,60,female,6149.203175911636,West,2024-12-24,0.3921569106394216,SMS,,362.0,4.0,429.8800750633733,238,2029-08-23,D,False
3083,32,Other,19166.77310834749,South,2025-01-08,0.29639808145102786,,Desktop,165.0,15.0,799.0507938449368,223,2025-05-09,C,False
3084,30,FEMALE,91040.39247526588,West,2020-04-11,0.40829049495844283,,,67.0,9.0,3868.662151253855,1956,2022-05-14,D,False
3085,35,unknown,28149.280324557687,Unknown,2025-02-14,0.040721228615231975,Email,Other,223.0,22.0,330.593172677577,186,2025-06-23,C,False
3086,36,F,78540.98916478417,South,2022-03-18,0.066013270162815,Email,Desktop,302.0,16.0,793.2700605194841,1250,2024-11-22,B,False
3087,27,unknown,31318.26525164809,South,2024-05-18,0.8383614779370744,Email,Tablet,219.0,4.0,3223.88559136653,458,2029-04-13,C,False
3088,27,MALE,46350.88180544265,West,2024-04-09,0.10258178411188701,SMS,Mobile,194.0,14.0,709.8594337151347,497,2025-11-30,D,False
3089,30,FEMALE,,,2023-04-12,1.0,,Desktop,244.0,12.0,6334.759765283243,860,2025-02-26,D,True
3090,42,female,33596.111068382525,East,2024-01-27,0.30651200180303506,Email,Other,321.0,1.0,1195.4224948163132,570,2025-06-15,D,False
3091,35,Other,81844.30271518108,West,2023-09-24,0.3092233698888558,Email,,28.0,16.0,2750.325635873464,695,2027-11-27,A,False
3092,38,male,51514.56716136822,West,2024-08-30,0.10074702812680714,App,Desktop,358.0,28.0,692.1982630116743,354,2028-10-29,D,False
3093,55,unknown,59217.0169259934,West,2022-04-27,0.013263381483498704,App,,326.0,27.0,167.65383992925547,1210,2026-04-23,B,False
3094,30,F,44647.859839617486,North,2024-01-18,0.35528860844538523,Web,Other,350.0,27.0,1983.323652293172,579,2025-04-06,D,False
3095,65,male,63174.40574034181,East,2025-05-12,0.8353569062939832,Web,Desktop,182.0,26.0,5288.932589916345,99,2026-06-04,C,False
3096,57,male,81575.85479699724,,2025-03-09,0.9199554645380619,Phone,Other,311.0,27.0,7676.5133322986085,163,2025-11-23,C,False
3097,27,male,47374.28124753571,,2020-10-22,0.061585556130329566,App,,30.0,3.0,401.38169372907964,1762,2021-09-27,D,False
3098,34,male,84594.25581498473,Unknown,2022-09-23,0.030908063805608732,App,Desktop,151.0,13.0,316.0946464633716,1061,2026-04-25,D,False
3099,27,M,-10000.0,North,2022-10-17,0.15880062013033347,Email,Mobile,321.0,16.0,662.9980295313559,1037,2025-06-29,B,False
3100,32,unknown,65281.9207870342,East,2023-06-02,0.7662898086856959,,Desktop,99.0,25.0,5119.376654877425,809,2027-07-25,C,False
3101,37,female,59782.286724861,North,2023-07-18,0.20488276602347477,SMS,Other,278.0,11.0,1320.7872574165294,763,2026-10-14,C,False
3102,24,MALE,28628.358546352614,South,2024-08-22,0.23081037439446594,Web,Mobile,117.0,21.0,790.1245020161873,362,2029-03-18,B,False
3103,18,F,54276.194092746635,,2022-11-30,0.8889426978912893,,Desktop,215.0,23.0,5048.7786376641625,993,2023-03-04,A,False
3104,40,unknown,50147.31875700746,East,2023-11-04,0.8749490387585347,Web,Desktop,238.0,15.0,4427.777600790059,654,2027-02-16,D,False
3105,54,F,32936.1564744631,South,2024-12-03,0.8702892194201688,Web,Mobile,320.0,7.0,3055.9149555890244,259,2025-07-03,B,True
3106,33,Other,57160.04868388253,Unknown,2020-07-23,0.16401378048147897,SMS,Tablet,125.0,3.0,1623.427354556246,1853,2022-04-11,A,False
3107,62,female,52925.79092217035,Unknown,2023-07-09,0.38114918965157185,Phone,,287.0,13.0,2110.459867531046,772,2025-10-03,B,False
3108,37,female,48548.26105385567,West,2022-01-03,0.2361774061591052,SMS,Mobile,159.0,5.0,1286.0863275425147,1324,2024-07-10,B,False
3109,64,unknown,48628.450618826304,Unknown,2024-12-16,0.6718455818431287,Phone,,144.0,19.0,3461.746629827747,246,2025-12-30,D,False
3110,30,FEMALE,48199.79482152761,Unknown,2023-01-10,0.7799310541806278,Web,,30.0,7.0,3995.765711001908,952,2023-12-11,B,False
3111,46,male,42646.007575073454,West,2023-04-20,0.14213372201755559,App,,28.0,26.0,760.7268174918893,852,2024-01-11,A,False
3112,57,FEMALE,52796.681900299634,,2024-02-18,1.0,Phone,Other,281.0,26.0,5796.179784909712,548,2025-03-05,A,True
3113,21,F,37121.71575272439,South,2021-04-29,0.6628259071838367,Phone,Tablet,39.0,25.0,2553.3053743682426,1573,2024-09-23,D,True
3114,66,male,103136.18982939998,East,2022-12-23,0.7950058544949483,SMS,Desktop,,20.0,8460.340633045804,970,2027-05-24,D,False
3115,36,male,21813.335090693683,West,2024-03-25,0.05163760854196231,App,,68.0,4.0,285.77923357846777,512,2025-11-29,A,False
3116,43,MALE,38305.27845531082,Unknown,2024-04-04,0.36058118701943764,App,Tablet,123.0,29.0,1451.9991651688856,502,2028-06-09,B,False
3117,50,M,,East,2021-03-31,0.014780947697325186,Email,Tablet,60.0,2.0,247.13439515103482,1602,2025-04-06,B,False
3118,51,female,90809.86828649075,East,2024-08-02,0.7184847314356495,App,Desktop,215.0,17.0,6605.957739384992,382,2025-12-17,C,False
3119,19,female,23597.307000450015,North,2020-11-21,0.07945097023118519,Email,Desktop,300.0,24.0,579.0463961735275,1732,2021-11-02,C,False
3120,63,FEMALE,58518.445959722194,West,2021-06-14,0.3382857910264445,App,Desktop,194.0,3.0,2130.6730651740186,1527,2023-04-29,C,False
3121,50,female,54967.8813009308,North,2024-09-09,0.7817486806388066,SMS,Other,243.0,15.0,4480.167190503542,344,2025-04-06,B,False
3122,69,MALE,56672.046093490964,East,2023-05-17,0.748966478432914,SMS,Tablet,326.0,14.0,4266.324337103443,825,2028-02-05,C,False
3123,42,unknown,74726.86325221881,East,2022-12-20,0.6402896203728426,Phone,Desktop,326.0,6.0,5166.544817308144,973,2026-12-20,C,False
3124,49,unknown,74316.58719494176,Unknown,2023-01-19,0.6940206388413889,Email,Mobile,240.0,4.0,5306.883756705527,943,2024-12-24,A,False
3125,40,FEMALE,40980.86346959765,East,2025-04-22,0.6512313251035727,Email,Tablet,25.0,27.0,-3117.7612529358557,119,2027-10-26,C,False
3126,64,F,53880.34898987982,North,2021-03-30,0.6412759590068303,SMS,Desktop,288.0,27.0,3915.5050814326582,1603,2022-11-09,C,False
3127,61,female,12717.959356957123,West,2021-08-21,0.3496546400413997,Email,Desktop,,3.0,748.9405551136903,1459,2021-08-25,B,False
3128,999,Other,51981.86017043858,South,2022-09-06,0.02816570407685559,,Mobile,111.0,9.0,281.1876458503398,1078,2023-09-02,B,False
3129,44,F,,East,2024-08-17,0.44182584981578,,,60.0,12.0,1661.9575341700624,367,2024-11-12,C,False
3130,59,M,46272.35148078967,South,2023-01-02,0.04545965159034471,Phone,Mobile,49.0,6.0,242.34315146432309,960,2025-01-04,D,False
3131,36,F,16292.562703666103,North,2023-12-22,0.46886739512364184,Phone,Mobile,101.0,2.0,943.2730174219993,606,2026-01-10,B,False
3132,41,FEMALE,58097.44573438151,,2024-06-22,0.4640789767297566,Email,Other,271.0,15.0,3050.203415267524,423,2026-04-07,A,False
3133,57,unknown,16068.626088487843,South,2024-11-19,0.17872153726381923,Web,Desktop,345.0,13.0,441.5789774121339,273,2028-04-08,A,False
3134,22,male,52965.69213583173,West,2022-07-10,0.7842616303691861,Email,,56.0,24.0,4339.714977573571,1136,2026-02-21,D,False
3135,54,unknown,25469.88813954901,Unknown,2022-07-04,0.7042093419104312,SMS,Tablet,152.0,9.0,1987.4626604593418,1142,2025-03-22,D,False
3136,18,unknown,33007.1792972823,East,2020-06-10,0.5595395407009442,App,Other,304.0,15.0,2406.6731409241647,1896,2022-02-24,A,False
3137,48,FEMALE,73094.64205090326,,2020-06-09,0.9259085801216873,Phone,,32.0,10.0,6840.554211404889,1897,2022-02-26,D,False
3138,42,MALE,61758.35891827244,East,2022-09-01,0.28718711321021084,SMS,,344.0,2.0,1814.0497949928672,1083,2024-12-03,A,False
3139,42,MALE,72984.06275341086,,2024-02-07,0.2620322214649935,SMS,,7.0,22.0,2663.9084973879517,559,2027-09-19,B,False
3140,43,F,81194.5426500258,East,2024-08-02,0.18343581555238897,Phone,Tablet,103.0,22.0,1544.0975271014565,382,2026-03-03,D,False
3141,43,FEMALE,34543.2258572047,North,2022-03-27,0.5444397877816999,SMS,,12.0,20.0,2275.10641986728,1241,2025-09-30,C,False
3142,39,female,79979.43324881744,,2023-02-16,0.2053571826985805,App,Desktop,278.0,1.0,1982.6596279733646,915,2024-09-12,C,False
3143,41,female,20689.88687642197,,2024-06-13,0.8688955784016181,SMS,,156.0,21.0,1861.2644001127692,432,2027-02-17,A,False
3144,47,unknown,64922.006690898066,,2021-09-29,0.3043097704838039,,,160.0,18.0,2149.785711087588,1420,2022-12-25,B,False
3145,57,Other,40133.24570800057,North,2020-11-13,,Web,Desktop,199.0,13.0,2173.112196211155,1740,2021-04-23,A,False
3146,46,female,31393.99714721367,,2025-01-15,0.5295107649301624,Email,Mobile,109.0,18.0,2020.8399643917169,216,2027-06-30,C,False
3147,51,MALE,62289.39734608885,East,2022-12-28,0.30764654743549846,Email,Other,276.0,4.0,2042.5534457364279,965,2026-06-20,B,False
3148,61,F,68899.03050338426,,2020-11-07,0.7384196210696882,,Mobile,157.0,7.0,5560.762394386714,1746,2022-12-19,A,False
3149,69,M,68305.3677329309,,2021-05-18,0.6920729362337565,,Mobile,290.0,4.0,4990.284329123389,1554,2025-03-19,B,False
3150,23,M,54297.19777789584,South,2021-10-15,0.7608110282212446,Phone,,236.0,13.0,4570.093379922306,1404,2022-01-26,A,False
3151,55,FEMALE,52639.14602658478,East,2021-02-06,0.605920469790994,Email,Tablet,246.0,26.0,3530.792054548157,1655,2021-04-29,A,False
3152,29,female,60537.33171399805,South,2022-05-24,0.6601822922598777,Phone,Other,360.0,1.0,4224.919932798057,1183,2026-12-23,A,True
3153,28,female,56075.28151034382,South,2024-06-13,0.4489170965425162,Web,,185.0,13.0,2797.5605096862782,432,2027-03-29,B,False
3154,59,unknown,60827.11679171961,West,2024-01-15,0.7165345616184655,,,110.0,9.0,4379.820702994942,582,2025-10-03,B,False
3155,21,female,54079.98922221429,East,2025-01-08,0.377035241055516,App,,265.0,28.0,2459.6215411129992,223,2028-03-15,A,False
3156,62,Other,66855.67649012728,West,2024-07-29,0.437259781112186,App,Mobile,257.0,18.0,3299.3071021299893,386,2028-04-22,A,False
3157,58,M,17455.843868991444,Unknown,2021-09-14,0.16367111922203437,Web,Desktop,176.0,7.0,475.80407418621724,1435,2026-01-19,D,False
3158,69,F,47374.530498272274,South,2020-04-27,0.6796304563213801,Email,Other,122.0,9.0,3316.350101003998,1940,2024-10-15,B,False
3159,52,MALE,22323.070123088277,North,2020-10-30,0.0769247492347932,Phone,Mobile,339.0,17.0,200.75904179314193,1754,2022-07-26,C,False
3160,63,female,55534.04035209769,Unknown,2024-05-03,0.9905121608804818,App,Desktop,92.0,2.0,5655.147106933376,473,2024-05-23,D,False
3161,24,F,82838.60351707396,South,2021-11-11,0.14373757716961566,SMS,Tablet,29.0,2.0,1324.4874199052954,1377,2023-11-15,D,False
3162,64,male,40518.30436106063,South,2023-12-12,0.3829783961184263,Phone,Desktop,230.0,20.0,1874.8959699502457,616,2024-07-20,B,False
3163,26,male,52545.040605944305,West,2022-07-04,0.23778063289828133,SMS,Mobile,30.0,24.0,1766.4585946352918,1142,2025-01-17,D,False
3164,34,male,65129.73429843278,South,2024-11-24,0.29065812598384155,,,278.0,22.0,2030.7620447108457,268,2025-11-01,B,False
3165,24,male,8645.541364669509,South,2022-10-13,0.3224532493040646,SMS,Tablet,307.0,5.0,610.5547769918137,1041,2026-02-01,B,False
3166,38,unknown,39557.790357116246,South,2024-12-05,0.718336639054379,App,Tablet,262.0,26.0,3166.6114005373615,257,2029-04-17,A,False
3167,56,M,57290.313185457,West,2021-05-16,0.17674927315444888,App,Other,86.0,7.0,1856.1018070485134,1556,2022-05-11,B,False
3168,31,male,7939.894513145497,,2024-04-04,0.26385654217933996,Phone,Other,344.0,26.0,231.6902246838719,502,2026-12-12,D,False
3169,60,female,30463.830138500573,,2022-11-13,0.10120609027044414,SMS,Tablet,33.0,9.0,1669.0906476547025,1010,2027-08-01,A,False
3170,49,Other,72017.15946762578,Unknown,2021-01-15,0.3314599987140767,SMS,,40.0,15.0,3006.426833777724,1677,2022-07-28,A,False
3171,50,MALE,70059.9380090145,,2021-04-12,0.941241743360522,SMS,Desktop,111.0,28.0,6724.7296259863715,1590,2025-03-07,B,False
3172,66,MALE,57486.364547402,West,2021-09-19,0.38010898268333726,SMS,,197.0,12.0,3037.9978085053685,1430,2021-12-07,B,False
3173,40,male,67643.95279886355,East,2020-11-05,0.7773383040465326,App,,259.0,20.0,5282.03234292766,1748,2023-12-23,B,False
3174,35,Other,,Unknown,2025-02-15,0.4617039380000941,Web,Mobile,106.0,17.0,2620.4494216578864,185,2025-04-19,D,False
3175,69,M,61107.89814884629,South,2021-03-01,0.44959968431203157,,Other,334.0,3.0,3036.8056967337534,1632,2021-07-08,D,False
3176,46,Other,43686.925823187725,Unknown,2023-04-11,0.8239709440034146,App,Mobile,298.0,23.0,4299.521957379013,861,2026-02-13,B,False
3177,49,F,52316.253658441856,,2023-02-15,0.026819453573774465,App,Tablet,85.0,11.0,284.34576359675,916,2027-06-04,D,False
3178,33,M,,East,2022-12-13,0.8648864992094799,Email,,23.0,14.0,3284.541675477802,980,2026-05-31,B,False
3179,29,unknown,75269.66688364628,West,2023-06-08,0.485208451600186,Email,Mobile,256.0,9.0,3827.8891740241215,803,2025-06-19,B,False
3180,26,F,80431.18819004403,Unknown,2025-01-05,0.35112718518405917,Phone,Tablet,64.0,29.0,2881.040406729965,226,2026-11-30,C,False
3181,29,female,77598.25601394147,Unknown,2025-04-19,0.9068349509589009,Web,Other,103.0,16.0,7244.08719074245,122,2027-08-15,D,False
3182,28,M,41837.824766442754,South,2024-10-14,0.33985935177353543,Web,Tablet,282.0,19.0,1679.2595917898393,309,2026-03-15,A,False
3183,56,unknown,30924.51921269825,,2022-07-08,0.9776973550861962,App,Mobile,69.0,16.0,3641.9729209749817,1138,2022-08-06,C,False
3184,21,FEMALE,75539.47321500327,West,2023-12-25,1.0,Web,Mobile,130.0,9.0,7605.284626216175,603,2027-12-15,B,True
3185,50,Other,60878.144051828254,North,2021-01-06,0.267923212216742,,Tablet,338.0,17.0,2162.4577413754637,1686,2023-08-17,B,False
3186,67,FEMALE,56571.68683047285,North,2024-10-30,,SMS,Mobile,249.0,24.0,1964.5082685397824,293,2029-02-03,C,False
3187,999,female,37327.35830109709,Unknown,2021-01-26,0.8121675460170514,App,Mobile,226.0,3.0,3728.1422066925097,1666,2023-12-08,C,False
3188,38,F,58513.2762527353,East,2020-08-15,0.19561008226472643,SMS,,364.0,5.0,1541.6003014718895,1830,2022-07-06,D,False
3189,21,F,28294.4388067613,North,2024-07-15,0.7319515640715224,Email,Tablet,281.0,5.0,2195.1947771253936,400,2024-11-02,B,False
3190,61,F,62681.247121580636,West,2024-02-24,0.12915114700852326,Phone,Tablet,168.0,28.0,912.2589777433295,542,2027-11-01,D,False
3191,18,F,77577.73399212421,West,2020-10-03,0.205605526745966,Phone,Mobile,242.0,17.0,1928.1057866432316,1781,2023-09-29,C,False
3192,53,male,82620.91087815905,North,2025-04-15,0.5005058095886677,,Other,195.0,10.0,4695.541741244672,126,2029-07-28,C,False
3193,52,F,64170.48108219632,East,2020-08-11,0.745881726816423,Email,Tablet,133.0,6.0,5090.98864802103,1834,2021-10-25,C,False
3194,27,Other,22359.569007577567,East,2020-04-07,0.7394286435511823,SMS,Desktop,356.0,20.0,1835.574216305966,1960,2022-02-21,B,False
3195,56,F,53946.60261892043,Unknown,2025-03-26,0.6089222722467452,Web,Other,216.0,16.0,3397.7248616479524,146,2026-06-03,C,False
3196,27,Other,92793.63488115426,West,2021-03-22,0.2721126738959059,Phone,Desktop,272.0,19.0,2669.859572796452,1611,2022-01-05,C,False
3197,29,male,32627.768191154315,North,2021-04-14,0.4153778641434195,,Tablet,150.0,21.0,1679.6911778914205,1588,2025-09-03,A,False
3198,60,unknown,48816.36854179566,West,2024-05-06,0.24621426658416035,Phone,Tablet,72.0,3.0,1623.051258462276,470,2026-02-28,D,False
3199,68,Other,78270.48703601955,,2023-04-29,0.47701742504079686,,Desktop,45.0,20.0,4327.141861157489,843,2023-05-08,D,True
3200,31,MALE,62342.67844147171,North,2022-11-06,0.32322402069856615,Phone,,293.0,21.0,2135.3390602796803,1017,2023-02-25,C,False
3201,65,female,99603.12648970209,,2025-05-30,0.5988477110335224,SMS,Other,190.0,9.0,6003.251303524159,81,2027-01-31,C,False
